code,estrato,texto,anotador_1,anotador_2,notas
7501791668651,sintetico,"1 bolsa con 620 g  Agua, melaza, glucosa, pasta de tomate, jarabe de maíz de alta fructuosa, almidón modiñcado, sal yodada, sazonador para salsa bbq, ácido acético, sabor humo, goma xantana, caramelo clase IV, benzoato de sodio, sorbato de potasio, glutamato monosódico, colorante artiñcial rojo  40.",,,
0014800001655,sintetico,"Agua, Jugo de Tomate, Glutamato Monosódico, Sal Yodada, Acido Citrico, Cebolla en Polvo, Apio en Polvo, Ajo en Polvo, Almeja en Polvo (para dar sabor), Salsa Picante, Pimienta en Polvo, Saborizantes Naturales, Sucralosa (3 mg/100 g), Rojo 40 (Colorante Artificial). &quot;CONTIENE ALMEJA&quot;. &quot;Para dar sabor.",,,
0757528028398,sintetico,"PAPA NATURAL, ACEITE VEGETAL, SAZONADOR MALTODEXTRINA, SAL VODADA, SABORIZANTE IDÉNTICO AL NATURAL LECHE), AZJCAR, ALMIDON MODIFICAD0, AMARILLO 6, GUANILATO DE SODIO, INOSINATO LE SODIO). CONTIENE<span class=""allergen"">: LECHE</span> PUEDE CONTENER: SOYA, <span class=""allergen"">HUEVO</span>, <span class=""allergen"">GLUTEN</span>, AMARILLO 5",,,
0036731328007,sintetico,"Agua, Jarabe de maíz de alta fructosa, Azúcar, Ácido cítrico, Sal, Citrato de sodio, Fosfato monopotásico, goma arábiga, Saborizante sabro fresa - Sandía, Goma éster, rojo allura ac.",,,
7501030497660,sintetico,"Harina de trigo (Gluten), jarabe de maíz de alta fructosa, aceite vegetal, levadura, sal yodada, gluten de trigo, fosfato monocálcico, esteres de ácido diacetil tartárico, enzimas, leche, vitamina A, vitamina B1, vitamina b2, vitamina B3, hierro, ácido fólico, zinc, yodo, TBHQ, amarillo 5, rojo 40, lecitina de soya.",,,
7500810012260,sintetico,"Papa natural, aceite vegetal, sazonador [maltodextrina, sólidos de la leche, sal yodada, glutamato monosódico (GMS), ácido cítrico, almidón modificado, saborizantes (natural e idéntico al natural), laca (amarillo 5 y azul 1)].",,,
0002089900107,sintetico,"Harina de trigo (gluten), margarina (aceite de palma, aceite de soya, agua, lecitina de soya (emulsificante), suero de leche beta caroteno), azúcar, huevo, yema de huevo, relleno sabor fresa (azúcar, fruta, agua, glucosa, sorbitol, almidón modificado de maíz (espesante), fibra de bambú), fibra de trigo, estabilizantes: pectina, CMC y carragenina, saborizante artificial, colorante artificiales: rojo 40 y azul 1",,,
7501031345083,sintetico,"Unicamente envase PET. 07 INGREDIENTES: Agua Carbonatada, Azúcares Añadidos (Jarabe de Maiz de Alta Fructosa, Azúcar), Acido Citrico, Concentrado Mirinda Naranja, Almidón Modificado, Acido Málico, Goma Arábiga, Benzoato de Sodio, Goma Ester, Amarillo Ocaso FCF, Acesulfame K (10 mg/100 g de producto), Sucralosa (6 mg/100 g de producto), Citrato de Sodio.",,,
7501052470672,sintetico,"AGUA, ACEITE VEGETAL, ACEITE DE OLIVA, VINAGRE DE ALCOHOL DE CAÑA, SAL YODADA, SABORIZANTE IDENTICO AL NATURAL, ESPECIAS, POLISORBATO 60 , GOMA XANTANA, SORBATO DE POTASIO, BENZOATO DE SODIO, EDTA DISODICO, TBHQ, CARAMELO CLASE IV, AMARILLO 5 (TARTRAZINA) Y AZUL 1 .
CONTIENE TARTRAZINA.",,,
0038000184956,sintetico,"PAPAS DESHIDRATADAS, ACEITE DE ALGODÓN, ALMIDÓN DE MAÍZ, HARINA DE MAÍZ AMARILLO DESGERMINADO, HARINA DE ARROZ, MALTODEXTRINA, MONO Y DIGLICÉRIDOS (EMULSIFICANTE), SAL, DEXTROSA, ACEITE DE COCO, SUERO DE LECHE, GLUTAMATO MONOSÓDICO (ACENTUADOR DEL AROMA), CEBOLLA EN POLVO, AZÚCAR, QUESO CHEDDAR, QUESO AZUL, ÁCIDO LÁCTICO (REGULADOR DE LA ACIDEZ), LECHE DESCREMADA, SABORES NATURALES Y ARTIFICIALES A QUESO, ÁCIDO CÍTRICO (REGULADOR DE LA ACIDEZ), MANTEQUILLA, CASEINATO DE SODIO, EXTRACTO DE LEVADURA, INOSINATO DISÓDICO (ACENTUADOR DEL AROMA), GUANILATO DISÓDICO (ACENTUADOR DEL AROMA), COLORANTES ARTIFICIALES [AMARILLO 5 (TARTRAZINA), AMARILLO 6 (AMARILLO OCASO), AMARILLO 5 LACA (TARTRAZINA), AMARILLO 6 LACA (AMARILLO OCASO)], DEXTROSA DE TRIGO.",,,
7501008016572,sintetico,"Cuadritos de cereal (mezda de cereales (harina de maiz de grano entero (min. 15 %), harina de trigo, sémola de maiz), azúcar, cocoa, maltodextrina, aceite de palmiste, saborizante chocolate vainilla, malta, colorantes artificiales, (caramelo Il y lV, amarillo No. 5, rojo No. 40, azul No. 2), sal), cobertura sabor chocolate (min. 45%) (azúcar, grasa vegetal, leche descremada, fibra, cocoa natural en polvo, emulsificante (lecitina de soya), saborizante idéntico al natural vainillina).",,,
7503026441473,sintetico,"Sal yodada, Oleorresina de apio, cebolla, ajo, perejil, azúcares añadidos (dextrosa, azúcar) curcuma, aceite vegetal, proteina vegetal hidrolizada, inosinato disodico. silicato de calcio, bha, fécula de papa, antioxidante. amarillo 5.",,,
7501000606580,sintetico,"AZÚCARES AÑADIDOS (AZÚCAR) HARINA DE TRIGO, GRASA VEGETAL SOUDOS DE LA LECHE ALMIDON EMULSIFICANTE (LECTTINA DE SOYA) SAPORIZANTES Artificiales, COLORANTES (TARTRAZIN OJO ALLURA ACY SUS LACAS, AMARILLO OCASO FCF AZUL BRILLANTE FCF CARAMELO CLASE MV). SAL YODADA, ACIDO CITRICO CONTIENE TRIGO (GLUTEN), LECHE Y SOYA PUEDE CONTENER HUEVO, NUECES DE ÁRBOLES, CACAHUATE Y OTROS CEREALES CON GLUTEN, V21",,,
0041800323005,sintetico,"AGUA FILTRADA, JARABE DE MAIZ DE ALTA FRUCTOSA, JUGO CONCENTRADO DE MANZANA 1.77% SABORIZANTE NATURAL Y ARTIFICIAL ACIDO CITRICO JUGO CONCENTRADO DE KWI 0.14 % Y JUGO CONCENTRADO DE FRESA 0.09%, GOMA ACACIA, GOMA ESTER, CITRATO DE SODIO, ROJO 40.",,,
7506174510756,sintetico,"Chocolate con leche 48% (Azúcar, Pasta de cacao, Manteca de cacao, Leche descremada en polvo, Sólidos de la leche, Grasa butírica, Cacahuates, Lecitina de soya, Sal, Saborizantes artificiales y naturales); Confitado 28% (Azúcar, Almidón de maíz, Jarabe de maíz, Goma acacia, Colorantes artificiales y sus lacas (Dióxido de titanio, Azul 1, Amarillo 6, Rojo 40, Amarillo 5, Azul 2), Dextrina, Cera de carnauba); Cacahuates 24% CONTIENE CACAHUATES, LECHE Y SOYA. PUEDE CONTENER OTROS TIPOS DE NUECES.",,,
7501030427209,sintetico,"INGALUILHIES, <span class=""allergen"">HARINA DE TRIGO</span> (<span class=""allergen"">GLUTEN</span>), ACEITE VEGETAL (<span class=""allergen"">LECITINA DE SOYA</span>). JARABE DE MAIZ DE ALTA FRUCTOSA, AZÚCAR, PURE DE PIÑA (7%), PURE DE MEMBRILLO, ALMIDON, MANZANA EN POLVO, PECTINA, JARABE DE MAIZ SAL YODADA, ALGINATO DE SODIO, ACIDO CITRICO, CITRATO DE CALCIO, BENZOATO DE SODIO, SABORIZANTE ARTIFICIALY NATURAL, HIERRO, ZINC, VITAMINA A, AMARILLO 5. ROJO 40. PUEDE CONTENER: <span class=""allergen"">LECHE</span>, <span class=""allergen"">HUEVO</span>, <span class=""allergen"">AJONJOLI</span>, <span class=""allergen"">NUEZ</span>, <span class=""allergen"">ALMENDRA</span>, COCO, <span class=""allergen"">CACAHUATE</span>. ELABORADO POR: BIMBO, S.A. DE C.V., MIMOSAS No. 117 COL SANTA MARÍA INSURGENTES, DELEGACIÓN CUAUHTÉMOC, CIUDAD DE MÉXICO, C.P. 06430. MARCAS REGISTRADAS, D.R. 2018, UTILIZADOS BAJO LICENCIA DE GRUPO BIMBO SAB. DE CV. PROLONGACIÓN PASEO DE LA REFORMA NO 1000 COLONIA PENA BLANCA SANTA FE CIUDAD DE MEICO.CP10 HECHO EN MEXICO CONSEeVESE EN tros na 030 m.mx AR SECA",,,
7501055330683,sintetico,"Agua, azúcares, concentrado del Valle Frut citrus punch, Jugo do narata. icido citrico, hexametafosfato de sodio, sorbato de potasio, ácido ascórbico, mezcla de acesulfame Ky sucralosa, EDTA disódico cálcico, glucósidos de esterial, amarillo 5, amarillo 6, benzoato de sodio, vitamina B1 (tiamina), Vitamina A (retinol) y rojo 40.",,,
7503031287813,sintetico,"CACAHUATE, HARINA DE TRIGO (GLUTEN), AZUCARES
ANADIDOS (AZUCAR, SOLIDOS DE JARABE DE MAIZ, MELAZA),
ALMIDON MODIFICADO, SAL YODADA, GRENETINA, GMS, PROTEINA
VEGETAL (SOYA), CHILE, SABORIZANTES NATURALES (LECHE)
IDENTICOS A LOS NATURALES Y ARTIFICIALES, AMARILLO 5, AMARILLO
6, AZUL 1, ROJO 40, INOSINATO DE SODIO, GUANILATO DE SODIO, ACIDO
ASCORBICO. CONTIENE: CACAHUATE, AMARILLO 5, LECHE, GLUTEN,
SOYA. CONSERVESE EN UN LUGAR SECO Y FRESCO.",,,
7500478002894,sintetico,"<span class=""allergen"">Harina de trigo</span>, azúcar, grasa vegetal (contiene antioxidantes TBHQ, palmitato de ascorbilo, tocoferoles), cocoa, jarabe de maíz de alta fructosa, leche descremada en polvo, sal yodada, almidón, huevo en polvo, <span class=""allergen"">lecitina de soya</span>, emulsificante (estearoil lactilato de sodio) saborizantes, coloraivntes (rojo allura AC y sus lacas, amarillo ocaso FCF y sus lacas, tartrazina y sus lacas, azul brillante FCF, indigotina y sus lacas, caramelo clase IV), BHT,",,,
7503000743852,sintetico,"<span class=""allergen"">HARINA DE TRIGO</span> (<span class=""allergen"">GLUTEN</span>), ALMIDÓN DE MAÍZ ACEITE VEGETAL COMESTIBLE, SAL YODATADA, BICARBONATO DE SODIO, AMARILLO5Y AMARILLO 6 ELABORADOS CON PRODUCTOS QUE CONTIENEN GLUTEN. ELABORADO EN EQUIPOS QUE PROCESAN PRODUCTOS QUE CONTIENEN GLUTEN, <span class=""allergen"">SOYA</span> Y <span class=""allergen"">CACAHUATE</span>.",,,
2000000147313,sintetico,"Hojuela de avena de grano entero, azúcares añadidos (azúcar de caña, piloncillo), pasas (5%), coco endulzado 5% (coco, azúcares añadidos, azúcar de caña, almidón), margarina, colorante artificial (amarillo 5, rojo 40, azúl 2, azúl 1), sal yodada, antioxidante (BHT), enzima",,,
5507408019450,sintetico,"arroz, azúcar, cocoa, maltodextrina, vitaminas y minerales (calcio, vitamina C, vitamina E, hierro, vitamina A, zinc, vitamina B12, vitamina D, ácido fólico), extracto de malta, sal yodada, aceite vegetal, saborizantes naturales y artificiales (vainilla y dulce), colorantes artificiales (rojo 40, amarillo 6, azul 1), Carbonato de calcio (calcio), alfa-tocoferol acetato (vitamina E), hierro reducido, palmitato (vitamina A), óxido de zinc, cianocobalamina (vitamina B12), colecalciferol (vitamina D), ácido fólico",,,
7501040093432,sintetico,"<span class=""allergen"">Yoghurt</span> (Leche Descremada Pasteurizada Leche Descremada Deshidratada, Crema, Azucar Concentrado de Proteína de Leche, Acesulfame k (80mg/100g) y Cultivos Lácticos.) Preparado de Fruta 17% Blueberry 25% y Granola 8% (<span class=""allergen"">Trigo</span>, Uva Pasa y Nuez Almidón Modificado, Azúcar y/o Jarabe de Alta Fructosa Sabor Blueberry Vainilla Granola, Acido Citrico, Sorbato de Potesio, Benzoato de Sodio, Colorantes (Rojo 40 y Azul 1). Contiene 1,8% Grasa de Leche.",,,
7501505630073,sintetico,"Agua carbonatada, azúcares (azúcar y/o jarabe de maíz), concentrado sangría casera, caramelo clase IV, ácido cítrico, benzoato de sodio, sucralosa y acesulfame K (mezcla: 3mh / 100 g de producto) rojo allura AC",,,
75019426,sintetico,"Chocolate con leche 75% (azúcar, pasta de cacao, leche, manteca de cacao, sólidos de la leche, grasa butírica, lecitina de soya, sal, saborizantes artificiales y naturales, colorants artificiales y sus lacas (azul 1, rojo 40, amarillo 6, amarillo 5, dióxido de titanio), cera de carnauba). Contiene leche y soya, Puede contener cacahuates.",,,
7500366000582,sintetico,"Harina de Trigo, Almidón de Maiz, Aceite Vegetal, Condimento (Mezda de Chiles, Sal Yodada, Maltodextrina, Ácido Citrico y Glutamato Monasódicol, Bicarbonato de Sodio y Laca Rojo 40.",,,
7790580117047,sintetico,"JARABE DE GLUCOSA, AZÚCAR, JUGO DE MANZANA 25%, ACEITE DE COCO, ACEITE DE PALMA, GELIFICANTE (GELATINA (GRENETINA)), ACIDULANTE (ÁCIDO CÍTRICO), GLASEANTE (CERA CARNAUBA), COLORANTES (TARTRAZINA (E102), AZUL BRILLANTE (E133), ROJO ALLURA (E129)), AROMATIZANTES.",,,
7501000153282,sintetico,"Leche reconstituida (35%), harina de trigo (gluten), azúcar, huevo, sorbitol (10 g/100g), jarabe de maíz de alta fructosa, grasa vegetal, glicerina, jarabe de maíz, almidón modificado, ésteres de propilenglicol de ácidos grasos, mono y diglicéridos, lactoflicéridos, sorbato potásico, sal yodada, propionato sódico, ácido sórbico, monoestearato de sorbitán, polisorbato 60, saborizante artificial y natural, estearoil lactilato de sodio, goma xantana, lecitina de soya, CMC sódica, enzimas, amarillo 5, rojo 40. Puede contener ajonjolí, nuez, almendra, coco, cacahuate.",,,
0711410004594,sintetico,"AGUA, SAL YODADA,
AZUCARES ANADIDOS (SACAROSA),
ACIDO CITRICO, MEZCLA DE CHILES,
GOMA XANTANA, SABORIZANTE
ARTIFICIAL, SORBATO DE POTASIO,
BENZOATO DE SODIO, ROJO 40.
CONSERVES
CAR ERESCO",,,
7443011627034,sintetico,"Chispas de chocolate (30%): (Endulzante Sweetwell (polidextrosas, isomaltol, dextrina, fructo-oligosacárido, inulina, sucralosa), manteca de cacao, pasta de cacao, leche entera en polvo, leche descremada den polvo, lecitina de soya (como emulsificante), vainilla (como saborizante artificial), goma arábiga (como estabilizante)), harina de arroz, almidón de tapioca, harina de garbanzo, harina de yuca, grasa vegetal (palmay girasol), huevo pasteurizado, leche en polvo semidescremada, polvo de hornear (pirofosfato ácido de sodio, bicarbonato de sodio, almidón de maíz, fosfato monocálcico), sal, vainilla como saborizante. 
Contiene: Leche, soya y huevo. Podría contener cacahuates, nueces de árbol y amarillo 5 (tartrazina), contiene isomaltol, el consumo excesivo de este edulcorante puede causar efectos laxantes. (Por cada 100g de producto contiene 3,48g de isomaltol y 0,02g de inulina).",,,
7500478012114,sintetico,"Maíz nixtamalizado, aceite vegetal (contiene tbhq), condimento [maltodextrina, sal yodada, ácido cítrico glutamato monosódico, azúcar, saborizantes (contiene gluten (cebada)), proteína vegetal hidrolizada de soya y de maíz, cloruro de potasio, diacetato de sodio, rojo allura ac, quesos, bicarbonato de sodio, ácido fumárico, especias, ácido málico, estearato de calcio, aceite vegetal, almidón modificado, goma arábiga, ácido acético, dióxido de silicio, guanilato de sodio, inosinato de sodio, amarillo ocaso fcf, sólidos de jugo de limón, fosfato de potasio, tartrazina, caramelo clase iv, bht, hidrolizado de levadura, manitol (0,001 g/100 g en condimento).], achiote.",,,
0020899752057,sintetico,"Mazapán (azucar, <span class=""allergen"">cacahuate</span>, saborizante artificial), cobertura sabor chocolate con leche (azucar, grasavegetal parcialmente hidrogenada (aceite de coco, palma y palmiste), cocoa, leche descremada, <span class=""allergen"">leche</span>, <span class=""allergen"">suero de leche</span>, <span class=""allergen"">lecitina de soya</span> (emulsificante), saborizantes naturales y artificiales (vainillina)), <span class=""allergen"">harina de trigo</span>, azúcar, <span class=""allergen"">lecitina de soya</span> (emulsificante), grasa vegetal hidrogenada (aceite de palma), fibra de bambú, bicarbonato de sodio (agente leudante), almidón de maíz, sal yodada, colorantes artificiales: amarillo 5, amarillo 6, rojo 40, rojo 3 y azul 1.",,,
7501008019436,sintetico,"Arroz, azúcar, cocoa, maltodextrina, extracto de malta, sal yodada, aceite vegetal, saborizantes artificiales (melaza, vainilla), colorantes artificiales (amarillo 6, azul 1, rojo 3, rojo 40), tocoferoles en mezcla (antioxidante), Carbonato de calcio (calcio), ascorbato de sodio (vitamina C), hierro reducido, óxido de zinc, alfa-tocoferol acetato (vitamina E), palmitato (vitamina A), cianocobalamina (vitamina B12), colecalciferol (vitamina D), ácido fólico",,,
7501013101256,sintetico,"Agua, Jugo de Naranja de Concentrado (2%), Ácido Cítrico, Saborizante Artificial, Carboximetilcelulosa, Hexametafostato de Sodio, Citrato de Sodio, Sorbato de Potasio, Benzoato de Sodio, Sucralosa (16mg/100g de producto), Acesulfame K (9.6mg/100g de producto), Tocoferoles, Color Amarillo 5 y Color Amarillo 6.",,,
7500478015108,sintetico,"<span class=""allergen"">HARINA DE TRIGO</span>, ÁZÚCARES AÑADİDOS (AZÚCAR, JARABE DE ALTA FRUCTOSA), ACEITE VEGETAL, SAL YODADA, EMULSIFICANTES (<span class=""allergen"">LECITINA DE SOYA</span>. ÉSTERES DE PROPILENGLICOL DE ÁCIDOS GRASOS, MONOESTEARATO DE GLICERILO, ESTEAROIL LACTILATO DE SODIO), ALMIDÓN, SABORIZANTES ARTIFICIALES, ÁCIDO CÍTRICO, COLORANTE (TARTRAZINA LACA), METABISULFATO DE SODIO. <span class=""allergen"">CONTIENE TRIGO</span> (<span class=""allergen"">GLUTEN</span>), <span class=""allergen"">SOYA</span> Y <span class=""allergen"">SULFITOS</span>. <span class=""allergen"">PUEDE CONTENER LECHE</span>, <span class=""allergen"">HUEVO</span>, <span class=""allergen"">NUECES DE ÁRBOLES</span>, <span class=""allergen"">CACAHUATE</span> Y OTROS <span class=""allergen"">CEREALES CON GLUTEN</span>. V20 Comercializadora PepsiCo México S. de R.L. de C.V. Bosque de Duraznos No. 67, Col. Bosque de las Lomas, C.P. 11700, CIUDAD DE MÉXICO. ® MARCAS REGISTRADAS. HECHO EN MEXICO.",,,
7501030461289,sintetico,"Grasa y aceite vegetal , azúcar, harina de trigo (gluten), leche reconstruida 7%, maltodextrina, cocoa, lecitina de soya, bicarbonato de sodio, sal yodada, saborizante artificial, saborizante natural, zinc, hierro, vitamina A, amarillo 5, amarillo 6, rojo 40, azul1",,,
7501000606573,sintetico,"AZUCARES AÑADIDOS (AZÚCAR HARINA DE TRIGO, GRASA VEGETAL SOLIDOS DE LA LECHE ALMIDON SABORIZANTES ARTIFICIALES, EMULSIFICANTE (LECTINA DE SOYAL COLOPANTES (TARTAL Y SUS LACAS, ROJO ALLURA AC AMARILLO OCASO FCF AZUL BRILLANTE FOF CARAMELO CLASE M. SALIYODADA CONTIENE TRISO (<span class=""allergen"">GLUTEN</span>), <span class=""allergen"">LECHE</span> Y <span class=""allergen"">SOYA</span> PUEDE CONTENER HUEVO, NUECES DE ARBOLES CACAHUATE Y OTROS <span class=""allergen"">CEREALES CON GLUTEN</span>. V21",,,
7501003305626,sintetico,"Agua, tomate verde, aceite vegetal, chile, sal yodada. jugo de limon, cebolla, cilantro, goma xantana, goma guar, ajo en polvo, saborizante natural,ácido citrico y colorantes artificiales tartrazina, amarillo FCF y azul brillante.",,,
7501040093449,sintetico,"Yoghurt (Leche Descremada Pasteurizada Leche Descremada Deshidratada, Crema, Azucar Concentrado de Proteína de Leche, Acesulfame k (20mg/100g y Cultivos Lácticos. Preparado de Fruta 17% (Fresa (58 %y Semillas de Chia (2%), Azúcar y/o Jarabe de Alta Fructosa, Almidón Modificado, Sabor Fresa Chia, Pectina Acido Cítrico, Sorbato de Potasio, Benzoato de Sodio, Colorantes (Rojo 40). Contiene 1.8% Grasa de Leche.",,,
75003166,sintetico,"Agua, pulpa de fresa, azúcar, ácido cítrico, sorbitol, lecitina, colorantes artificiales (Rojo 40, Amarillo 5, Amarillo 6 y Azul 1) saborizante artificial, 0,03% de benzoato de sodio y 0,005% de sorbato de potasio como conservadores, vitaminas A (equivalentes de Retinol), B1 (Tiamina) y C Acido ascórbico), calcio y hierro.",,,
7501011131064,sintetico,"MAIZ NIXTAMALIZADO, ACEITE VEGETAL, CONDIMENTO Quesos, Almidón, Sal Yodada, Maltodextrina, Glutamato Monosódico, Especias, Saborizantes, Harina de Arroz, Chiles, Glucosa, Harina de Trigo, AÁcido Citrico, Inosinato de Sodio, Guanilato de Sodio, Aceite de Soya Parcialmente Hidrogenado, Azúcar, Peofaina Vegetal Hidrolizada de Maíz, Amarillo Ocaso FCF, Almidón Modificado, Solidos de la Leche, Tartrazina, Ácido Láctico], ACHIOTE",,,
7501032300036,sintetico,"Leche parcialmente descremada concentrada pasteurizada, inulina, almidón modificado, maltodextrina, cultivos lácticos y lactasa. Contiene<span class=""allergen"">: Leche</span>. Puede contener<span class=""allergen"">: Gluten</span>, ez sova, triga, fresa, <span class=""allergen"">sulfitos</span> y tartrazina. Grasa de leche 1,9%. Lactosa &lt;10g/L",,,
7506306307636,natural,"Harina de trigo fortiñcada (harina de trigo, niacina, hierro, mononitrato de tiamina, riboflavina y ácido fólico), vegetales deshidratados (papa (9%), brócoli (9%) y apio (2%), fécula de maíz, sal yodada, suero de leche en polvo, grasa de res, cebolla en polvo (1 %), saborizantes natural e idénticos al natural, ajo en polvo, especias (pimienta y laurel) inosinato disódico y colorante natural (cúrcuma)",,,
7501147511570,natural,"Carne de pollo, agua, <span class=""allergen"">harina de trigo</span>, fecula de maiz, almidon modificado, sal yodada, lactato de potasio, saborizante artificial, fosfato de sodio, saborizante natural, eritorbato de sodio, nitrito de sodio y carmín",,,
7501040075360,natural,"<span class=""allergen"">leche</span>, fresa, almidón, saborizante de fresa, ácido cítrico, goma xantana, goma algarrobo, carmin, caroteno, saborizantes naturales, cultivos activos y cultivos lácticos.",,,
0042400036173,natural,"Harina de maiz (43%), azúcar (33%), harina de grano entero de avena* (incluye el salvado de avena) (15%), almidón de maíz modificado, miel de abeja contiene 2% o  menos de. sal), cúrcuma turmérico (colorante), almidón de trigo.  Vitamina E) (mononitraio de tiamina). vitamina B2 (riboflavina), niacina (niacinamída), vitamina B6(clorhidrato de piridoxina), ácido fólico; viiamina B12, vitamina A (como palmitato), vitamina C (ascorbato de sodio), viiamina D, hierro reducido, óxido de zinc (como fuente de zinc).",,,
7501032398095,natural,"Leche descremada pasteurizada y/o reconstituida pasteurizada de vaca, 9% de preparado de fruta (azúcares, salvado de avena, almidón modificado, avena, mango, saborizante, colorantes naturales (beta caroteno y carmín) ácido cítrico, pectina, goma xantana, carragenina y sorbato de potasio), azúcar, crema, sólidos de leche, almidón modificado, sólidos de jarabe de maíz, agar, bifidobacterias y cultivos lácticos. Leyenda precautoria: Contiene avena. Puede contener <span class=""allergen"">trigo</span>. Contenido mínimo de grasa de leche de vaca 1,3%.",,,
7501006559026,natural,"Maíz, aceite de palma, sal yodada, saburizante idéntico al natural (mantequilla), extracto de annato (colorante natural).",,,
7501059295315,natural,"Agua, Azucar, Jugo de fruta (5,0%), acido citrico, saborizantes identicos al natural, acido malico, colorantes naturales (antocianinas y caramelo M), sorbato de potasio, citrato de potasio, estevia (equivalentes de estiviol 5,8 mg/100g), benzoato de sodio y EDTA disodico.",,,
7501413549740,natural,"Mayonesa l(laceite vegetal de soya, agua, vinagre blanco, yema de huevo deshidratada, maltodextrina, almidón modificado, azúcar, estabilizante (almidón modificado goma xantana y maltodextrina), sal yodada, harina de mostaza, conservadores (benzoato de sodio, citrato de sodio, sorbato de potasio, cultivos de suero de leche, natamicina), acido láctico, goma xantana, jugo de limón en polvo, antioxidante (BHA, EDTA disódico), cebolla en polvo, ajo deshidratado, pimienta blanca, colorante natural (extracto de annato)], surimi (agua, proteina de pescado (Alaska pollock y/o blanco del pacífico), almidón de trigo, vino de arroz (jarabe de maiz, extracto de arroz fermentado, agua, sal yodada), sal yodada, aceite vegetal de soya, claras de huevo, saborizantes naturales y artificiales (proteína de soya hidrolizada, extracto de cangrejo), tripolifosfato de sodio, pirofosfato tetrasódico, colorante (carmin), cebolla, mezcla de conservadores y goma xantana.",,,
7501069213811,natural,"Harina de trigo, azúcares añadidos (azúcar), bicarbonato de sodio, sulfato de aluminio y sodio, sal yodada, saborizantes artificiales, fosfato monocálcico, ésteres de poliglicerol de ácidos grasos, mono y diglicéridos, goma xantana y colorante natural (annato norbixina).

&quot;Contiene gluten de trigo&quot;.
&quot;Puede contener leche, huevo, soya y nueces de árboles (pecanas) por ser elaborado en equipos que procesan los alérgenos enlistados&quot;.",,,
7501130901050,natural,"Helado sabor vainilla (agua, azucares, sólidos de leche (leche descremada en polvo y suero de leche en polvo), grasa vegetal (8%), saborizantes artificiales, emulsificantes (mono y digliceridos), estabilizantes (goma de algrobo, goma guar carragenina), colorante natural (carmin), colorante artificial (FD&C amarillo 5 tartrazina y galleta sabor chocolate (37%) [harina enriquecida de trigo, azures aceite vegetal de palma, color caramelo, dextrosa, jarabe de maiz de alta fructosa almidon modificado de maiz, bicarbonato de sodio, sal yodada y cocoa en polvol. CONTIENE <span class=""allergen"">LECHE</span> Y <span class=""allergen"">GLUTEN</span>.",,,
7501032398958,natural,"Leche descremada pasteurizada y/o reconstituida pasteurizada de vaca, sólidos de leche, azícar, 5% de preparado de fruta (durazno, azúcares, almidón modificado, saborizante, colorantes naturales (caroteno y carmín), ácido cítrico, pectina, sorbato de potasio), crema, sólidos de jarabe de maíz, almidón modificado, agar y cultivos lácticos. Leyenda precautoria: Puede contener fresa. Contenido mínimo de grasa de leche de vaca 1,7%.",,,
7501040095283,natural,"LECHE Semidescremada Pasteurizada, Preparado de Fruta 15% (Fresa (44%), Almidón Modificado, Sabor Fresa, Pectina, Ácido Cítrico, Sorbato de Potasio, Stevia (17 mg /100 g), Colores Naturales (Carmín, Caroteno)), LECHE Descremada Deshidratada, Concentrado de Proteína de LECHE, Lactasa y Cultivos Lácticos.",,,
7501130900411,natural,"Cubierta de agua con jugo concentrado de piña [agua, azúcares, preparado de piña (16,3%) (agua, azúcar, concentrado de piña, concentrado de manzana, almidón modificado de maíz, ácido cítrico, sorbato de potasio, citrato de potasio, benzoato de sodio), ácido cítrico, estabilizantes (goma de algarrobo y goma guar), colorante artificial (FD&C amarillo 5 (tartrazina)), colorante natural (carmin)], helado sabor coco [agua, a¡zúcares, grasa vegetal (6%), sólidos de leche (leche descremada en polvo y suero de leche en polvo), saborizante artificial, emulsificantes (mono y diglicéridos) y estabilizantes (goma de algarrobo y carragenina)]. Contiene <span class=""allergen"">leche</span>. Fabricado en equipos que elaboran productos con soya. Puede contener alginato.",,,
7506306311732,natural,"Agua, aceite vegetal sin hidrogenar, yema y clara de huevo, aceite de oliva extra virgen sin hidrogenar (5%), almidón de maíz modificado, azícar, sal yodada, vinagre blanco, cloruro de potasio, jugo de limón concentrado, ácido sórbico, goma xantana, ácido fosfórico, saborizantes idénticos al natural, EDTA disódico cálcico, pimienta negra y colorante natural (oleorresina de paprika). Contiene <span class=""allergen"">huevo</span>.",,,
75001759,natural,"Agua, pulpa de mango, azúcar, ácido cítrico, sorbitol, lecitina, colorantes naturales (Carmin y Beta, beta-caroteno), eritorbato de sodio como antioxidante, 0,03% de benzoato de sodio y 0,005% de sorbato de potasio como conservadores, vitaminas A (equivalentes de Retinol), B1 (Tiamina) y C (Acido ascórbico), calcio y hierro.",,,
7501609001380,natural,"MUSLO DE PAVO, AGUA, FÉCULAS, PROTEÍNA DE SOYA (2%), SAL YODADA, AZÚCARES AÑADIDOS (DEXTROSA), CARRAGENINA, SABORIZANTES, FOSFATO DE SODIO, CLORURO DE POTASIO, ERITORBATO DE SODIO, NITRITO DE SODIO, CARMÍN, CONTIENE SOYA. PUEDE CONTENER TRAZAS DE GLUTEN Y LECHE.",,,
